Price,Baths,Land size,Beds,House size,Seller_type,town,district
30500000,3,13.5,4,4000,Premium-Member,Homagama,Colombo
20000000,3,8,3,1600,Premium-Member,Kottawa,Colombo
33000000,3,8,4,3000,Premium-Member,Talawatugoda,Colombo
17500000,4,7.5,4,1800,Premium-Member,Kottawa,Colombo
38000000,2,10,4,2400,Premium-Member,Kottawa,Colombo
16500000,2,7.5,3,1250,Premium-Member,Malabe,Colombo
20500000,2,10,3,1600,Premium-Member,Negombo,Gampaha
45000000,4,20,4,5800,Premium-Member,Homagama,Colombo
32000000,3,16,7,3000,Premium-Member,Homagama,Colombo
28000000,4,10,5,3600,Premium-Member,Homagama,Colombo
14500000,3,6,3,1200,Premium-Member,Athurugiriya,Colombo
14000000,2,10,3,1350,Premium-Member,Athurugiriya,Colombo
18500000,2,3,3,950,Premium-Member,Athurugiriya,Colombo
6850000,2,10,3,2270,Member,Kiribathgoda,Gampaha
35000000,4,112,4,3200,Premium-Member,Boralesgamuwa,Colombo
4700000,1,10,2,1701,Member,Kiribathgoda,Gampaha
22000000,2,6,5,2067,Premium-Member,Athurugiriya,Colombo
20500000,3,6.5,3,2000,Premium-Member,Athurugiriya,Colombo
33000000,2,7.5,3,2800,Premium-Member,Boralesgamuwa,Colombo
65000000,5,10.5,5,5500,Premium-Member,Boralesgamuwa,Colombo
42500000,4,10,4,2800,Premium-Member,Boralesgamuwa,Colombo
110000000,3,50.2,4,3000,Premium-Member,Malabe,Colombo
64000000,7,17.5,5,2800,Premium-Member,Talawatugoda,Colombo
69000000,4,15.21,4,5000,Premium-Member,Boralesgamuwa,Colombo
48000000,4,8.5,6,3500,Premium-Member,Boralesgamuwa,Colombo
44000000,5,12.5,6,6500,Premium-Member,Talawatugoda,Colombo
17500000,1,40,4,1200,Premium-Member,Galle City,Galle
24500000,5,6,5,2500,Premium-Member,Battaramulla,Colombo
12000000,1,21,3,800,Premium-Member,Galle City,Galle
18500000,1,62,2,1600,Premium-Member,Minuwangoda,Gampaha
46500000,4,9.1,5,3900,Premium-Member,Moratuwa,Colombo
26500000,4,20,5,4000,Premium-Member,Panadura,Kalutara
44000000,5,12.5,6,6500,Premium-Member,Talawatugoda,Colombo
140000000,3,700,3,2300,Premium-Member,Panadura,Kalutara
44000000,5,12.5,6,6500,Premium-Member,Talawatugoda,Colombo
66000000,2,29,5,4000,Premium-Member,Battaramulla,Colombo
125000000,2,15,3,1500,Member,Kandana,Gampaha
29000000,4,10,4,2600,Premium-Member,Malabe,Colombo
27500000,3,11.5,4,2800,Premium-Member,Malabe,Colombo
28000000,4,10,4,2800,Premium-Member,Malabe,Colombo
140000000,7,8,9,6400,Premium-Member,Nugegoda,Colombo
49500000,4,10,4,4000,Premium-Member,Talawatugoda,Colombo
41250000,2,12.5,4,2500,Premium-Member,Colombo 13,Colombo
29500000,4,8,4,3600,Premium-Member,Piliyandala,Colombo
10300000,2,7.3,3,900,Premium-Member,Athurugiriya,Colombo
14000000,2,10,3,135,Premium-Member,Malabe,Colombo
18500000,3,7.5,3,1500,Premium-Member,Malabe,Colombo
19000000,2,11.4,3,1900,Premium-Member,Talawatugoda,Colombo
45000000,4,11,5,3800,Premium-Member,Talawatugoda,Colombo
23000000,4,7,4,2600,Premium-Member,Malabe,Colombo
26500000,3,6.5,4,2200,Premium-Member,Malabe,Colombo
36000000,4,10,4,3000,Premium-Member,Malabe,Colombo
50000000,2,100,3,2000,Member,Katunayake,Gampaha
44000000,5,12.5,6,6500,Premium-Member,Talawatugoda,Colombo
29500000,3,8,4,3000,Member,Moratuwa,Colombo
12500000,2,15,4,2600,Premium-Member,Ja-Ela,Gampaha
20000000,2,10,3,1470,Premium-Member,Ja-Ela,Gampaha
33000000,3,8,4,3000,Premium-Member,Kottawa,Colombo
5300000,1,10,3,1400,Member,Piliyandala,Colombo
23000000,3,15,3,2100,Premium-Member,Ja-Ela,Gampaha
35000000,2,10,5,2300,Premium-Member,Kandana,Gampaha
15800000,2,10,5,2000,Premium-Member,Kiribathgoda,Gampaha
21000000,3,20,7,2300,Premium-Member,Kurunegala City,Kurunegala
45000000,5,11.8,6,4000,Premium-Member,Kotte,Colombo
29500000,3,20,4,2500,Premium-Member,Negombo,Gampaha
9900000,1,10,3,1365,Premium-Member,Negombo,Gampaha
13000000,2,11,4,2100,Premium-Member,Negombo,Gampaha
20500000,2,10,3,1610,Premium-Member,Negombo,Gampaha
23500000,2,19.5,4,2800,Premium-Member,Ja-Ela,Gampaha
27000000,4,7,4,2985,Premium-Member,Kottawa,Colombo
18000000,3,11,3,1875,Premium-Member,Piliyandala,Colombo
26500000,3,10,4,3500,Premium-Member,Negombo,Gampaha
38000000,3,12.85,4,3900,Premium-Member,Athurugiriya,Colombo
21500000,4,9,4,2874,Premium-Member,Piliyandala,Colombo
17800000,3,6.5,5,2300,Premium-Member,Kandana,Gampaha
8500000,1,15.8,2,900,Premium-Member,Kurunegala City,Kurunegala
20500000,2,10,3,1600,Premium-Member,Negombo,Gampaha
36700000,5,11.5,5,3985,Premium-Member,Piliyandala,Colombo
27000000,4,7,4,2985,Premium-Member,Piliyandala,Colombo
12500000,2,8,2,1500,Premium-Member,Piliyandala,Colombo
120000000,5,16,5,9000,Premium-Member,Talawatugoda,Colombo
30500000,4,9,4,2986,Premium-Member,Piliyandala,Colombo
30000000,2,10,4,2600,Premium-Member,Ja-Ela,Gampaha
31500000,4,13.2,4,2100,Premium-Member,Negombo,Gampaha
15000000,2,10.5,4,2200,Premium-Member,Ja-Ela,Gampaha
65000000,4,10,5,4000,Premium-Member,Talawatugoda,Colombo
37500000,3,15,4,3500,Premium-Member,Talawatugoda,Colombo
19500000,2,12.5,3,1700,Premium-Member,Negombo,Gampaha
9500000,1,10,3,1550,Member,Homagama,Colombo
9900000,1,10,3,1425,Premium-Member,Negombo,Gampaha
26000000,3,20,6,2500,Member,Malabe,Colombo
19800000,2,15,3,1869,Premium-Member,Kurunegala City,Kurunegala
14800000,2,43,7,2200,Premium-Member,Kurunegala City,Kurunegala
45000000,4,11,5,3800,Premium-Member,Talawatugoda,Colombo
26500000,3,10.5,4,3100,Premium-Member,Negombo,Gampaha
9000000,1,7.19,3,1000,Premium-Member,Galle City,Galle
29500000,3,20,4,3500,Premium-Member,Negombo,Gampaha
36700000,5,11.5,5,3985,Premium-Member,Piliyandala,Colombo
7500000,2,6,4,2200,Member,Ragama,Gampaha
21500000,4,9,4,2451,Premium-Member,Piliyandala,Colombo
27500000,4,7.5,4,3142,Premium-Member,Piliyandala,Colombo
25500000,5,7.5,4,2800,Premium-Member,Piliyandala,Colombo
9900000,2,10,3,1400,Premium-Member,Negombo,Gampaha
13000000,1,12.6,1,650,Premium-Member,Galle City,Galle
14000000,2,8,3,1542,Premium-Member,Piliyandala,Colombo
25500000,4,7,4,2645,Premium-Member,Piliyandala,Colombo
25500000,4,7,4,2895,Premium-Member,Piliyandala,Colombo
33000000,4,10,4,3142,Premium-Member,Piliyandala,Colombo
24800000,4,6,4,2895,Premium-Member,Piliyandala,Colombo
19500000,3,15,3,2150,Premium-Member,Negombo,Gampaha
6000000,1,22,4,2000,Premium-Member,Galle City,Galle
16000000,1,15,3,1000,Premium-Member,Galle City,Galle
55800000,2,62,4,2500,Premium-Member,Galle City,Galle
8000000,1,16,4,1500,Premium-Member,Galle City,Galle
30500000,4,8,4,3500,Premium-Member,Piliyandala,Colombo
6500000,2,4,4,1000,Premium-Member,Wellampitiya,Colombo
9900000,1,10,3,1425,Premium-Member,Negombo,Gampaha
26500000,3,10.5,4,3100,Premium-Member,Negombo,Gampaha
95000000,5,11,5,7200,Member,Colombo 5,Colombo
12500000,2,7.1,3,1275,Premium-Member,Kadawatha,Gampaha
29500000,2,15,4,1800,Premium-Member,Malabe,Colombo
65000000,3,12.5,3,7200,Member,Dehiwala,Colombo
14000000,1,16.5,3,1800,Premium-Member,Hanwella,Colombo
27500000,3,6.3,5,2700,Premium-Member,Athurugiriya,Colombo
29000000,4,7.5,5,3600,Premium-Member,Malabe,Colombo
33500000,5,8,4,4500,Premium-Member,Malabe,Colombo
140000000,5,16,5,6000,Premium-Member,Kotte,Colombo
110000000,3,21.5,4,4500,Premium-Member,Nugegoda,Colombo
47500000,4,10,5,4500,Premium-Member,Nugegoda,Colombo
65000000,7,19.75,7,3800,Premium-Member,Boralesgamuwa,Colombo
52000000,4,13,5,3500,Premium-Member,Nugegoda,Colombo
49500000,4,10,4,4200,Premium-Member,Pannipitiya,Colombo
23500000,1,29,3,1350,Premium-Member,Negombo,Gampaha
49500000,4,10,4,4200,Premium-Member,Talawatugoda,Colombo
29500000,3,20,4,2500,Premium-Member,Negombo,Gampaha
26500000,3,10.5,4,3157,Premium-Member,Negombo,Gampaha
48000000,4,10.9,4,2750,Premium-Member,Talawatugoda,Colombo
27000000,3,7.5,5,2700,Premium-Member,Piliyandala,Colombo
79000000,4,16,4,3800,Premium-Member,Battaramulla,Colombo
34500000,2,10,3,2200,Premium-Member,Wattala,Gampaha
29500000,2,10,3,1600,Premium-Member,Kandana,Gampaha
49500000,4,10.15,4,2675,Premium-Member,Malabe,Colombo
28000000,3,17.5,4,2700,Premium-Member,Kadawatha,Gampaha
23500000,2,12.5,4,3450,Premium-Member,Kadawatha,Gampaha
11500000,2,10.8,3,1100,Premium-Member,Kadawatha,Gampaha
29500000,2,15.8,4,2100,Premium-Member,Kadawatha,Gampaha
28000000,3,10.75,3,2800,Premium-Member,Kadawatha,Gampaha
35000000,2,15.5,4,2200,Premium-Member,Kadawatha,Gampaha
12500000,2,6.87,3,1350,Premium-Member,Kadawatha,Gampaha
21000000,3,10,3,2800,Premium-Member,Kadawatha,Gampaha
26500000,3,10.5,4,3150,Premium-Member,Negombo,Gampaha
26500000,3,12.5,4,3000,Premium-Member,Kadawatha,Gampaha
40000000,3,10,4,3842,Premium-Member,Kadawatha,Gampaha
17800000,3,6,3,1605,Premium-Member,Kottawa,Colombo
118000000,2,6.5,3,1150,Member,Kadawatha,Gampaha
70000000,4,12.5,6,5000,Premium-Member,Nugegoda,Colombo
12000000,2,6.7,3,1200,Premium-Member,Kadawatha,Gampaha
12500000,1,12.5,4,1680,Premium-Member,Kottawa,Colombo
13500000,2,10,4,2750,Premium-Member,Ganemulla,Gampaha
26000000,2,12.5,3,3000,Premium-Member,Kadawatha,Gampaha
13500000,2,60,6,3000,Premium-Member,Hingurakgoda,Polonnaruwa
27500000,5,7.5,5,2300,Premium-Member,Piliyandala,Colombo
13000000,1,15,3,1800,Premium-Member,Kadawatha,Gampaha
47500000,3,7,6,3800,Member,Dehiwala,Colombo
17000000,2,13.5,4,2700,Premium-Member,Kadawatha,Gampaha
32000000,2,3.14,3,2000,Premium-Member,Colombo 6,Colombo
38000000,2,4.9,4,2700,Member,Dehiwala,Colombo
28000000,2,8,4,2900,Premium-Member,Ja-Ela,Gampaha
44500000,6,10,4,3750,Premium-Member,Ja-Ela,Gampaha
45000000,5,11.8,6,4000,Premium-Member,Nugegoda,Colombo
20500000,3,14,5,3100,Premium-Member,Athurugiriya,Colombo
26000000,3,13,4,1500,Premium-Member,Pannipitiya,Colombo
27000000,3,14,5,3200,Premium-Member,Malabe,Colombo
34500000,2,12,4,2300,Premium-Member,Kadawatha,Gampaha
21000000,2,12,3,1864,Premium-Member,Kadawatha,Gampaha
17800000,3,6.5,3,1880,Premium-Member,Kesbewa,Colombo
5700000,2,10.7,4,1560,Member,Piliyandala,Colombo
17800000,3,6.5,3,1880,Premium-Member,Kottawa,Colombo
25000000,4,15.3,5,3527,Premium-Member,Kadawatha,Gampaha
130000000,3,9.3,6,4000,Premium-Member,Colombo 4,Colombo
37500000,5,9,5,5000,Premium-Member,Boralesgamuwa,Colombo
32000000,2,9.8,5,2000,Premium-Member,Moratuwa,Colombo
9900000,1,10,3,1365,Premium-Member,Negombo,Gampaha
3200000,1,7,2,1300,Member,Kiribathgoda,Gampaha
7000000,1,10,2,1550,Premium-Member,Wattala,Gampaha
11000000,1,10,2,1750,Premium-Member,Malabe,Colombo
11000000,1,10,2,1750,Premium-Member,Kaduwela,Colombo
64000000,3,33,6,7500,Premium-Member,Maharagama,Colombo
43000000,3,14,4,2500,Premium-Member,Dehiwala,Colombo
16000000,2,9,3,1800,Premium-Member,Kaduwela,Colombo
85000000,1,880,5,1800,Member,Ratnapura City,Ratnapura
29500000,2,10,3,3500,Premium-Member,Ja-Ela,Gampaha
26500000,1,10,3,1200,Premium-Member,Nugegoda,Colombo
35000000,3,34,5,4500,Premium-Member,Angoda,Colombo
25500000,3,7.5,4,2550,Premium-Member,Piliyandala,Colombo
80000000,3,20,4,4400,Premium-Member,Kotte,Colombo
28500000,4,15,4,3000,Premium-Member,Piliyandala,Colombo
18000000,3,11,3,1742,Premium-Member,Piliyandala,Colombo
21500000,4,9.5,4,2300,Premium-Member,Piliyandala,Colombo
27000000,2,10,4,3000,Premium-Member,Ja-Ela,Gampaha
23500000,3,7,5,3250,Premium-Member,Piliyandala,Colombo
25500000,5,7,4,2500,Premium-Member,Piliyandala,Colombo
13800000,2,10,3,1850,Premium-Member,Homagama,Colombo
49800000,2,27,5,3000,Premium-Member,Gampaha City,Gampaha
27000000,3,7.5,5,2700,Premium-Member,Kottawa,Colombo
35000000,2,12,3,2600,Premium-Member,Ja-Ela,Gampaha
17500000,2,7.5,4,2100,Premium-Member,Ja-Ela,Gampaha
15900000,2,10,3,1730,Premium-Member,Homagama,Colombo
29800000,2,48.5,5,3200,Premium-Member,Ja-Ela,Gampaha
23000000,5,12,9,5000,Premium-Member,Moratuwa,Colombo
17800000,2,10,4,1410,Premium-Member,Ja-Ela,Gampaha
55000000,3,12.5,4,2000,Premium-Member,Ratmalana,Colombo
28500000,4,10,6,4800,Member,Kesbewa,Colombo
28500000,4,6,6,1500,Premium-Member,Kolonnawa,Colombo
12500000,1,13,3,2500,Member,Moratuwa,Colombo
45000000,4,10.5,5,2580,Premium-Member,Kohuwala,Colombo
20000000,2,9,4,2300,Premium-Member,Ja-Ela,Gampaha
25000000,2,6.1,4,2300,Premium-Member,Kottawa,Colombo
21000000,2,12,3,1874,Premium-Member,Gampaha City,Gampaha
20000000,3,8,3,2100,Member,Kottawa,Colombo
11000000,1,9,2,600,Premium-Member,Kottawa,Colombo
188000000,3,8.5,4,2600,Member,Ja-Ela,Gampaha
6500000,1,2.5,3,800,Premium-Member,Kolonnawa,Colombo
18000000,2,8,3,1800,Member,Piliyandala,Colombo
9700000,1,6,3,1200,Premium-Member,Piliyandala,Colombo
26500000,3,10.5,4,3100,Premium-Member,Negombo,Gampaha
9800000,1,10,1,2000,Member,Homagama,Colombo
8000000,1,56,2,1000,Member,Horana,Kalutara
27500000,2,16.5,5,3800,Premium-Member,Ja-Ela,Gampaha
13000000,1,15,3,3700,Member,Kurunegala City,Kurunegala
26000000,2,10.5,4,4000,Premium-Member,Ja-Ela,Gampaha
35000000,2,13.5,4,2650,Premium-Member,Ja-Ela,Gampaha
45000000,3,6.8,6,2572,Premium-Member,Dehiwala,Colombo
3500000,1,30,2,1000,Premium-Member,Matugama,Kalutara
8500000,1,276,3,3500,Premium-Member,Veyangoda,Gampaha
6000000,1,15,3,2500,Premium-Member,Veyangoda,Gampaha
37500000,2,9.25,5,2150,Member,Kotte,Colombo
27000000,3,7.5,5,3014,Premium-Member,Piliyandala,Colombo
27500000,2,11.2,5,2400,Member,Maharagama,Colombo
3550000,1,2500,3,15,Premium-Member,Gampaha City,Gampaha
56500000,4,16.8,9,5500,Premium-Member,Nittambuwa,Gampaha
18000000,2,9.17,4,2200,Premium-Member,Ja-Ela,Gampaha
2950000,1,10,3,2500,Premium-Member,Veyangoda,Gampaha
42000000,3,18.9,6,3700,Premium-Member,Moratuwa,Colombo
6500000,1,80,5,2500,Premium-Member,Nittambuwa,Gampaha
34000000,4,10,4,4400,Premium-Member,Piliyandala,Colombo
9000000,1,80,2,2500,Premium-Member,Nittambuwa,Gampaha
9000000,1,10,2,900,Member,Kandy City,Kandy
24800000,4,6.5,4,2508,Premium-Member,Piliyandala,Colombo
95000000,3,10,4,3000,Premium-Member,Battaramulla,Colombo
9900000,1,10,3,1365,Premium-Member,Negombo,Gampaha
165000000,4,25.5,5,4000,Premium-Member,Colombo 8,Colombo
24800000,4,6,4,3000,Premium-Member,Piliyandala,Colombo
90000000,2,58.35,3,3200,Member,Kelaniya,Gampaha
4650000,1,9.5,3,9.5,Premium-Member,Dankotuwa,Puttalam
85000000,4,11,5,4250,Premium-Member,Talawatugoda,Colombo
14800000,1,6.8,2,1600,Premium-Member,Malabe,Colombo
45000000,4,10,4,2800,Premium-Member,Kohuwala,Colombo
3800000,1,30,2,850,Premium-Member,Baddegama,Galle
7900000,2,13.5,5,2200,Member,Narammala,Kurunegala
32000000,2,14,4,2600,Member,Angoda,Colombo
17500000,2,8.08,3,1085,Premium-Member,Digana,Kandy
27000000,3,7.5,5,2700,Premium-Member,Piliyandala,Colombo
9000000,1,12,3,1500,Premium-Member,Ganemulla,Gampaha
7000888,1,13,3,2000,Member,Kundasale,Kandy
11000000,2,15.5,3,2000,Member,Padukka,Colombo
18500000,4,10,6,2800,Member,Homagama,Colombo
9500000,1,15,2,1600,Member,Embilipitiya,Ratnapura
34000000,4,8.5,4,3450,Premium-Member,Piliyandala,Colombo
6000000,1,22.5,3,2000,Member,Anuradhapura City,Anuradhapura
46500000,4,28,4,3850,Premium-Member,Piliyandala,Colombo
14000000,2,10,3,1500,Premium-Member,Piliyandala,Colombo
56016000,3,15.56,4,3000,Premium-Member,Mount Lavinia,Colombo
29500000,3,20,4,2500,Premium-Member,Negombo,Gampaha
15500000,1,6.7,3,1300,Premium-Member,Malabe,Colombo
79000000,6,16,7,3800,Premium-Member,Talawatugoda,Colombo
40300000,1,10.77,3,2932.13,Premium-Member,Kolonnawa,Colombo
25500000,4,6,4,2865,Premium-Member,Piliyandala,Colombo
25500000,4,7,4,2875,Premium-Member,Piliyandala,Colombo
17000000,2,10.6,3,2500,Member,Malabe,Colombo
27000000,4,19,4,2865,Premium-Member,Piliyandala,Colombo
27000000,4,10,5,3145,Premium-Member,Piliyandala,Colombo
4500000,1,15.19,3,450,Member,Matara City,Matara
57500000,7,10,8,4580,Premium-Member,Dehiwala,Colombo
2500000,1,6.5,3,1100,Premium-Member,Ganemulla,Gampaha
37000000,4,7,6,2750,Premium-Member,Nugegoda,Colombo
40000000,2,7,3,3300,Premium-Member,Talawatugoda,Colombo
49500000,4,10,4,4200,Premium-Member,Talawatugoda,Colombo
13000000,2,11,4,2100,Premium-Member,Negombo,Gampaha
110000000,3,50,4,3000,Premium-Member,Talawatugoda,Colombo
24800000,3,6,4,2400,Member,Kesbewa,Colombo
22500000,3,8.5,4,2750,Premium-Member,Piliyandala,Colombo
65000000,3,16.6,4,5500,Premium-Member,Katugastota,Kandy
26500000,3,6.5,4,2800,Premium-Member,Malabe,Colombo
25500000,4,7.5,4,3214,Premium-Member,Piliyandala,Colombo
36000000,4,10,4,3200,Premium-Member,Malabe,Colombo
28500000,4,7.5,4,2864,Premium-Member,Piliyandala,Colombo
65000000,4,12.5,5,4000,Premium-Member,Malabe,Colombo
27000000,3,7.5,5,3052,Premium-Member,Piliyandala,Colombo
135000000,5,65,5,5600,Premium-Member,Malabe,Colombo
37500000,3,9,5,3100,Premium-Member,Malabe,Colombo
7500000,2,3.25,3,1000,Premium-Member,Wellampitiya,Colombo
48000000,3,10.12,4,2675,Premium-Member,Malabe,Colombo
20000000,2,22,5,3000,Premium-Member,Ambalangoda,Galle
36700000,5,11.5,5,3500,Premium-Member,Piliyandala,Colombo
9000000,2,3,2,800,Member,Colombo 9,Colombo
85000000,4,16,4,3500,Premium-Member,Battaramulla,Colombo
15000000,1,14.3,2,3893,Premium-Member,Angoda,Colombo
33000000,4,8,4,3000,Premium-Member,Kottawa,Colombo
29500000,3,8,4,4000,Premium-Member,Kottawa,Colombo
29500000,3,12,4,3000,Premium-Member,Kottawa,Colombo
27000000,3,7,4,2400,Premium-Member,Kottawa,Colombo
21500000,4,9,4,2250,Premium-Member,Piliyandala,Colombo
12500000,2,30,2,1300,Premium-Member,Kandy City,Kandy
65000000,3,8,4,3000,Premium-Member,Nugegoda,Colombo
21000000,3,8,4,2900,Member,Kottawa,Colombo
4500000,1,5.5,2,1500,Premium-Member,Kolonnawa,Colombo
30000000,3,7,4,2800,Premium-Member,Battaramulla,Colombo
27500000,4,8.5,5,3200,Premium-Member,Piliyandala,Colombo
175000000,3,26,5,4000,Premium-Member,Colombo 8,Colombo
13000000,2,11,4,2400,Premium-Member,Negombo,Gampaha
12000000,1,10,3,1300,Member,Bandarawela,Badulla
33500000,4,16.2,6,3600,Premium-Member,Kottawa,Colombo
20500000,2,10,3,1600,Premium-Member,Negombo,Gampaha
24800000,3,6,4,2400,Premium-Member,Piliyandala,Colombo
25500000,3,7.5,4,2550,Premium-Member,Piliyandala,Colombo
28500000,4,15,4,3000,Premium-Member,Piliyandala,Colombo
17800000,3,6,3,1650,Premium-Member,Kottawa,Colombo
21500000,4,9.5,4,2300,Premium-Member,Piliyandala,Colombo
23500000,3,8,3,1800,Premium-Member,Piliyandala,Colombo
26000000,3,7,4,2400,Premium-Member,Piliyandala,Colombo
13000000,1,12.5,4,3403.13,Premium-Member,Athurugiriya,Colombo
5700000,1,5,3,1088,Premium-Member,Mawanella,Kegalle
26500000,3,7.5,4,2000,Premium-Member,Ja-Ela,Gampaha
14500000,3,8.25,3,1280,Premium-Member,Piliyandala,Colombo
22000000,2,15.4,4,3000,Premium-Member,Piliyandala,Colombo
18500000,2,10,3,1200,Premium-Member,Piliyandala,Colombo
40000000,4,10,4,3100,Premium-Member,Piliyandala,Colombo
23500000,3,7,5,3250,Premium-Member,Piliyandala,Colombo
14000000,3,12,3,1200,Premium-Member,Piliyandala,Colombo
12500000,1,7,3,740,Member,Kandy City,Kandy
35000000,3,19,4,3000,Premium-Member,Piliyandala,Colombo
19500000,3,6.5,4,2000,Premium-Member,Piliyandala,Colombo
33000000,3,12.6,4,2500,Premium-Member,Piliyandala,Colombo
39500000,2,10,4,2600,Premium-Member,Malabe,Colombo
30500000,4,8,5,3700,Premium-Member,Piliyandala,Colombo
100000000,3,12.5,5,3500,Member,Pannipitiya,Colombo
25500000,5,7,4,2500,Premium-Member,Piliyandala,Colombo
23500000,3,7,4,2400,Member,Malabe,Colombo
24800000,4,6.5,4,2592,Premium-Member,Piliyandala,Colombo
18500000,3,6.5,3,1850,Premium-Member,Piliyandala,Colombo
33000000,4,10,4,4400,Premium-Member,Piliyandala,Colombo
24000000,3,8,3,2700,Member,Kottawa,Colombo
25500000,3,6.2,5,2600,Premium-Member,Piliyandala,Colombo
29000000,3,8.12,5,3800,Member,Boralesgamuwa,Colombo
48500000,4,14,6,3000,Premium-Member,Piliyandala,Colombo
26000000,3,8.5,4,2500,Premium-Member,Piliyandala,Colombo
19000000,2,5.92,3,1700,Member,Dehiwala,Colombo
35000000,3,6,5,2400,Member,Dehiwala,Colombo
19500000,3,15,3,2150,Premium-Member,Negombo,Gampaha
13000000,2,11,4,2750,Premium-Member,Negombo,Gampaha
19500000,2,12.5,3,1700,Premium-Member,Negombo,Gampaha
16000000,3,9,3,1658,Premium-Member,Piliyandala,Colombo
76500000,5,15.3,8,4000,Premium-Member,Dehiwala,Colombo
32500000,3,18,5,3000,Premium-Member,Boralesgamuwa,Colombo
24800000,3,6,4,2900,Premium-Member,Piliyandala,Colombo
26000000,4,8,4,2875,Premium-Member,Piliyandala,Colombo
27000000,4,7.5,4,2985,Premium-Member,Pannipitiya,Colombo
36700000,5,11.5,5,3985,Premium-Member,Kottawa,Colombo
27000000,4,7.5,4,2865,Premium-Member,Kottawa,Colombo
25500000,4,7.5,4,2985,Premium-Member,Piliyandala,Colombo
14000000,2,8,3,1542,Premium-Member,Piliyandala,Colombo
25500000,5,7.5,4,2963,Premium-Member,Piliyandala,Colombo
21500000,3,9.5,3,2745,Premium-Member,Piliyandala,Colombo
27000000,4,7.5,4,2875,Premium-Member,Piliyandala,Colombo
110000000,4,50.17,4,4000,Premium-Member,Talawatugoda,Colombo
42500000,3,11,4,3300,Premium-Member,Talawatugoda,Colombo
3000000,1,38,3,1200,Member,Embilipitiya,Ratnapura
21500000,4,9,4,2874,Premium-Member,Piliyandala,Colombo
28000000,4,10,4,2987,Premium-Member,Piliyandala,Colombo
28500000,4,7.5,4,2941,Premium-Member,Piliyandala,Colombo
24800000,4,6,4,2875,Premium-Member,Piliyandala,Colombo
18500000,3,8,3,1745,Premium-Member,Piliyandala,Colombo
36700000,4,11.5,5,3988,Premium-Member,Piliyandala,Colombo
36000000,2,12.5,4,2718,Member,Athurugiriya,Colombo
41500000,5,20,7,4200,Member,Ratmalana,Colombo
45000000,4,6.9,5,1780,Member,Wattala,Gampaha
53000000,4,20.2,4,4200,Member,Mount Lavinia,Colombo
